A,0.6053596138954163,0.6829369068145752,0.522406280040741,0.6304343342781067,0.47263267636299133,0.5341532230377197,0.4440461993217468,0.45204320549964905,0.4055315852165222,0.4055429995059967,0.49415743350982666,0.4498160481452942,0.47460055351257324,0.3787347674369812,0.4906020760536194,0.44132915139198303,0.5064578652381897,0.492639422416687,0.5359862446784973,0.43374568223953247,0.5140092968940735,0.36234840750694275,0.5289482474327087,0.45051172375679016,0.5455858111381531,0.49660274386405945,0.58331698179245,0.4274176359176636,0.561320960521698,0.3541383147239685,0.5664828419685364,0.4398437738418579,0.5798504948616028,0.4901413917541504,0.6343878507614136,0.4317049980163574,0.6158878803253174,0.35865670442581177,0.6060501933097839,0.41432449221611023,0.6097322106361389,0.4579693377017975
A,0.45237061381340027,0.6528984904289246,0.35414308309555054,0.631945788860321,0.2736656963825226,0.5563462376594543,0.21930865943431854,0.49528968334198,0.16507911682128906,0.4703455865383148,0.2762985825538635,0.4583882689476013,0.23185095191001892,0.3999122381210327,0.2659803330898285,0.46160727739334106,0.2986328601837158,0.5009808540344238,0.31457239389419556,0.42379048466682434,0.26897603273391724,0.35835886001586914,0.3071446418762207,0.4472421705722809,0.3390115201473236,0.4849306643009186,0.3622604310512543,0.3951036334037781,0.31703945994377136,0.32765790820121765,0.34656310081481934,0.42095232009887695,0.3770187497138977,0.46801242232322693,0.4176431894302368,0.3745315670967102,0.3748227655887604,0.2961880564689636,0.3790709376335144,0.35632291436195374,0.39715367555618286,0.4008827209472656
A,0.7291317582130432,0.5635634064674377,0.6327121257781982,0.49098819494247437,0.5724809169769287,0.4030076265335083,0.5324574112892151,0.30684930086135864,0.49702465534210205,0.24432963132858276,0.5932406187057495,0.303756445646286,0.5882090330123901,0.22324073314666748,0.6146588325500488,0.29451197385787964,0.628682017326355,0.3540469706058502,0.6539508700370789,0.2835463583469391,0.6476766467094421,0.20769982039928436,0.669995903968811,0.30867427587509155,0.6735986471176147,0.36354270577430725,0.7090025544166565,0.2831445634365082,0.7065494060516357,0.21549516916275024,0.7151704430580139,0.3082924783229828,0.7158845663070679,0.36163827776908875,0.7654739022254944,0.29773616790771484,0.7603995203971863,0.22582010924816132,0.7602319121360779,0.2865021824836731,0.7566334009170532,0.3249221742153168
A,0.3606643080711365,0.7751811742782593,0.27454790472984314,0.699435830116272,0.23491978645324707,0.605869472026825,0.21154256165027618,0.5280254483222961,0.17200568318367004,0.4745561182498932,0.25316813588142395,0.5045183897018433,0.21892540156841278,0.4471086263656616,0.23038813471794128,0.5215764045715332,0.25166210532188416,0.5733998417854309,0.28909337520599365,0.49093106389045715,0.2505435645580292,0.42548829317092896,0.26533785462379456,0.5250969529151917,0.2918824553489685,0.5721732378005981,0.3347470462322235,0.48131248354911804,0.2944643497467041,0.4153655767440796,0.3014734983444214,0.5134881734848022,0.3251037001609802,0.5640088319778442,0.38816404342651367,0.4817984998226166,0.34788304567337036,0.40694934129714966,0.3392407298088074,0.4729768931865692,0.3544938862323761,0.5195004343986511
A,0.4835083782672882,0.6842063665390015,0.4092273712158203,0.5390650629997253,0.4059305787086487,0.42734402418136597,0.4240765869617462,0.3504566550254822,0.4467063546180725,0.28235429525375366,0.46473428606987,0.35459449887275696,0.42428773641586304,0.2577461004257202,0.399691641330719,0.3408820629119873,0.4081090986728668,0.40746551752090454,0.49277257919311523,0.3628467619419098,0.4388182461261749,0.2663995921611786,0.4176250696182251,0.37900498509407043,0.44538214802742004,0.44521403312683105,0.5291220545768738,0.37547945976257324,0.47356081008911133,0.2752475142478943,0.4484045207500458,0.3792964220046997,0.47643929719924927,0.4444889426231384,0.5657270550727844,0.39808109402656555,0.513420820236206,0.30306512117385864,0.483257919549942,0.36803674697875977,0.5032861232757568,0.42767536640167236
A,0.4608973562717438,0.3308390974998474,0.40986019372940063,0.36057889461517334,0.3474648594856262,0.34514352679252625,0.3089577555656433,0.31754833459854126,0.26844826340675354,0.3014304041862488,0.3610909879207611,0.26878494024276733,0.41273820400238037,0.3202139735221863,0.43115949630737305,0.3731393814086914,0.4316985607147217,0.39501887559890747,0.4102175831794739,0.23485137522220612,0.44502630829811096,0.2765563130378723,0.4579235017299652,0.3364814519882202,0.4625467360019684,0.36595022678375244,0.4581679701805115,0.21844229102134705,0.4914344549179077,0.2576392590999603,0.4984979033470154,0.30570241808891296,0.49488013982772827,0.325235515832901,0.5006440877914429,0.21113497018814087,0.5276546478271484,0.24257592856884003,0.5271351337432861,0.2833276093006134,0.5165825486183167,0.2989581227302551
A,0.5033088326454163,0.6489076614379883,0.4056132435798645,0.6248883605003357,0.32381993532180786,0.5406328439712524,0.26619774103164673,0.4653669595718384,0.2067754715681076,0.4119229316711426,0.3514665961265564,0.367044061422348,0.2733272314071655,0.45110610127449036,0.30916255712509155,0.5352559089660645,0.34319597482681274,0.5576832890510559,0.4005421996116638,0.3442436456680298,0.31774067878723145,0.4508638083934784,0.355782687664032,0.5479699969291687,0.39044174551963806,0.5568515062332153,0.45674580335617065,0.35957765579223633,0.3782021403312683,0.4465809166431427,0.4068358838558197,0.5361335277557373,0.4404573440551758,0.5429542064666748,0.5127488970756531,0.39412564039230347,0.4456620216369629,0.44400930404663086,0.4506310224533081,0.5079613327980042,0.4738401770591736,0.5168405771255493
A,0.5218263864517212,0.6311863660812378,0.4122408628463745,0.6078150868415833,0.325485497713089,0.5220829248428345,0.26741302013397217,0.4493717551231384,0.21202683448791504,0.4006020426750183,0.3602091670036316,0.3554092049598694,0.28664636611938477,0.42680656909942627,0.3252464532852173,0.5119627714157104,0.360841304063797,0.5364453792572021,0.4101748466491699,0.3286667466163635,0.3343676030635834,0.42521244287490845,0.3742399513721466,0.5228719115257263,0.40857455134391785,0.5248439311981201,0.4692559242248535,0.3380092978477478,0.39867258071899414,0.41451406478881836,0.4244936406612396,0.5056610107421875,0.4558567702770233,0.5061895847320557,0.5277385711669922,0.3668563961982727,0.4665248990058899,0.40232592821121216,0.4659920334815979,0.4702126085758209,0.48488524556159973,0.4827547073364258
A,0.539070188999176,0.7200789451599121,0.43655773997306824,0.691500186920166,0.3558464050292969,0.5691475868225098,0.3161938190460205,0.45832502841949463,0.28043603897094727,0.3749077320098877,0.3756183385848999,0.4598916172981262,0.3455188572406769,0.3752628564834595,0.3768782615661621,0.4732099175453186,0.40225768089294434,0.5321495532989502,0.43514546751976013,0.4356982707977295,0.4050626754760742,0.3574322760105133,0.4332500398159027,0.479690819978714,0.45383721590042114,0.5244782567024231,0.49796584248542786,0.42307379841804504,0.47119903564453125,0.3541155457496643,0.48775017261505127,0.47514286637306213,0.5035076141357422,0.5283361077308655,0.5626359581947327,0.4207359254360199,0.5358408689498901,0.34201955795288086,0.5342127084732056,0.42368215322494507,0.5424909591674805,0.47481057047843933
A,0.532322347164154,0.7243601083755493,0.4395603835582733,0.6639953851699829,0.3723311126232147,0.5463669896125793,0.3417063057422638,0.4415218234062195,0.31456589698791504,0.3583163917064667,0.38871675729751587,0.43489181995391846,0.33567410707473755,0.36562931537628174,0.35770106315612793,0.465618371963501,0.38700664043426514,0.5137485861778259,0.4406115710735321,0.419973224401474,0.38637059926986694,0.36026903986930847,0.4087596535682678,0.48281195759773254,0.44011521339416504,0.5205982327461243,0.4992935359477997,0.41367509961128235,0.44756582379341125,0.3619275391101837,0.4625242054462433,0.48008275032043457,0.49137118458747864,0.5227587223052979,0.5643578171730042,0.41923388838768005,0.5128294825553894,0.3477541506290436,0.5063750743865967,0.434709757566452,0.5250633358955383,0.4866882562637329
